 written on 16Sep2026 at 19:09:31 
          16
          19
    2    1    2    1    1    1    1    2    1    1    1    2    1    1    1
    1    2    1    2
   -2   -2    0    1    1    0.155457   -0.000000
   -2   -2    0    2    1   -0.101439    0.000037
   -2   -2    0    3    1   -0.054567   -0.000172
   -2   -2    0    4    1    0.066451   -0.000012
   -2   -2    0    5    1   -0.002955   -0.000018
   -2   -2    0    6    1   -0.017120    0.000011
   -2   -2    0    7    1    0.079959    0.000298
   -2   -2    0    8    1   -0.029364    0.000015
   -2   -2    0    9    1    0.001770    0.000013
   -2   -2    0   10    1   -0.023503    0.000004
   -2   -2    0   11    1    0.000660    0.000046
   -2   -2    0   12    1   -0.031189    0.000068
   -2   -2    0   13    1    0.021611   -0.000066
   -2   -2    0   14    1    0.000369   -0.000000
   -2   -2    0   15    1   -0.009426    0.000024
   -2   -2    0   16    1   -0.041017    0.000077
   -2   -2    0    1    2   -0.101439   -0.000037
   -2   -2    0    2    2   -0.049892   -0.000000
   -2   -2    0    3    2    0.037569    0.000113
   -2   -2    0    4    2   -0.047247    0.000003
   -2   -2    0    5    2   -0.007721    0.000032
   -2   -2    0    6    2   -0.068066    0.000022
   -2   -2    0    7    2   -0.094200   -0.000078
   -2   -2    0    8    2    0.002148   -0.000022
   -2   -2    0    9    2    0.045518   -0.000033
   -2   -2    0   10    2   -0.124228    0.000007
   -2   -2    0   11    2    0.010504   -0.000039
   -2   -2    0   12    2   -0.034644   -0.000100
   -2   -2    0   13    2   -0.008404    0.000019
   -2   -2    0   14    2    0.016178   -0.000004
   -2   -2    0   15    2    0.010602   -0.000031
   -2   -2    0   16    2   -0.017363   -0.000062
   -2   -2    0    1    3   -0.054567    0.000172
   -2   -2    0    2    3    0.037569   -0.000113
   -2   -2    0    3    3    0.193645   -0.000000
   -2   -2    0    4    3    0.052489    0.000050
   -2   -2    0    5    3   -0.087557    0.000043
   -2   -2    0    6    3    0.229373    0.000202
   -2   -2    0    7    3    0.115986   -0.000008
   -2   -2    0    8    3   -0.021745    0.000001
   -2   -2    0    9    3    0.058707   -0.000044
   -2   -2    0   10    3    0.082960   -0.000001
   -2   -2    0   11    3   -0.086149   -0.000131
   -2   -2    0   12    3   -0.136001   -0.000217
   -2   -2    0   13    3   -0.067761   -0.000089
   -2   -2    0   14    3   -0.026383    0.000004
   -2   -2    0   15    3   -0.072119   -0.000110
   -2   -2    0   16    3   -0.037874   -0.000044
   -2   -2    0    1    4    0.066451    0.000012
   -2   -2    0    2    4   -0.047247   -0.000003
   -2   -2    0    3    4    0.052489   -0.000050
   -2   -2    0    4    4    0.038676   -0.000000
   -2   -2    0    5    4    0.032118    0.000002
   -2   -2    0    6    4    0.012321    0.000009
   -2   -2    0    7    4   -0.078403    0.000093
   -2   -2    0    8    4    0.017172    0.000004
   -2   -2    0    9    4   -0.052914    0.000006
   -2   -2    0   10    4    0.023843    0.000001
   -2   -2    0   11    4   -0.008139    0.000013
   -2   -2    0   12    4    0.003963    0.000033
   -2   -2    0   13    4    0.013820   -0.000019
   -2   -2    0   14    4   -0.013114   -0.000001
   -2   -2    0   15    4    0.017477    0.000011
   -2   -2    0   16    4    0.000110    0.000025
   -2   -2    0    1    5   -0.002955    0.000018
   -2   -2    0    2    5   -0.007721   -0.000032
   -2   -2    0    3    5   -0.087557   -0.000043
   -2   -2    0    4    5    0.032118   -0.000002
   -2   -2    0    5    5    0.153148    0.000000
   -2   -2    0    6    5   -0.047167   -0.000023
   -2   -2    0    7    5    0.074235   -0.000169
   -2   -2    0    8    5   -0.060448   -0.000010
   -2   -2    0    9    5    0.001520   -0.000017
   -2   -2    0   10    5    0.014093   -0.000010
   -2   -2    0   11    5    0.046031   -0.000065
   -2   -2    0   12    5    0.014356   -0.000136
   -2   -2    0   13    5    0.015296    0.000024
   -2   -2    0   14    5    0.011700    0.000001
   -2   -2    0   15    5    0.007643   -0.000060
   -2   -2    0   16    5    0.021863   -0.000090
   -2   -2    0    1    6   -0.017120   -0.000011
   -2   -2    0    2    6   -0.068066   -0.000022
   -2   -2    0    3    6    0.229373   -0.000202
   -2   -2    0    4    6    0.012321   -0.000009
   -2   -2    0    5    6   -0.047167    0.000023
   -2   -2    0    6    6    0.066767   -0.000000
   -2   -2    0    7    6    0.029651    0.000144
   -2   -2    0    8    6    0.026989   -0.000012
   -2   -2    0    9    6    0.016305    0.000020
   -2   -2    0   10    6    0.064292   -0.000004
   -2   -2    0   11    6    0.047323    0.000008
   -2   -2    0   12    6   -0.031288    0.000056
   -2   -2    0   13    6   -0.000143    0.000001
   -2   -2    0   14    6   -0.012520    0.000002
   -2   -2    0   15    6   -0.034674    0.000016
   -2   -2    0   16    6   -0.021502    0.000014
   -2   -2    0    1    7    0.079959   -0.000298
   -2   -2    0    2    7   -0.094200    0.000078
   -2   -2    0    3    7    0.115986    0.000008
   -2   -2    0    4    7   -0.078403   -0.000093
   -2   -2    0    5    7    0.074235    0.000169
   -2   -2    0    6    7    0.029651   -0.000144
   -2   -2    0    7    7    0.073564    0.000000
   -2   -2    0    8    7    0.067382   -0.000056
   -2   -2    0    9    7   -0.061274    0.000053
   -2   -2    0   10    7   -0.003600    0.000010
   -2   -2    0   11    7    0.007972   -0.000070
   -2   -2    0   12    7    0.004726    0.000077
   -2   -2    0   13    7    0.033248    0.000151
   -2   -2    0   14    7    0.028958   -0.000004
   -2   -2    0   15    7    0.016617   -0.000008
   -2   -2    0   16    7   -0.002366   -0.000113
   -2   -2    0    1    8   -0.029364   -0.000015
   -2   -2    0    2    8    0.002148    0.000022
   -2   -2    0    3    8   -0.021745   -0.000001
   -2   -2    0    4    8    0.017172   -0.000004
   -2   -2    0    5    8   -0.060448    0.000010
   -2   -2    0    6    8    0.026989    0.000012
   -2   -2    0    7    8    0.067382    0.000056
   -2   -2    0    8    8    0.050152   -0.000000
   -2   -2    0    9    8    0.018575    0.000008
   -2   -2    0   10    8    0.007484    0.000006
   -2   -2    0   11    8   -0.008183    0.000016
   -2   -2    0   12    8   -0.044333    0.000037
   -2   -2    0   13    8   -0.052056   -0.000005
   -2   -2    0   14    8    0.013378   -0.000001
   -2   -2    0   15    8   -0.000785    0.000015
   -2   -2    0   16    8   -0.008559    0.000020
   -2   -2    0    1    9    0.001770   -0.000013
   -2   -2    0    2    9    0.045518    0.000033
   -2   -2    0    3    9    0.058707    0.000044
   -2   -2    0    4    9   -0.052914   -0.000006
   -2   -2    0    5    9    0.001520    0.000017
   -2   -2    0    6    9    0.016305   -0.000020
   -2   -2    0    7    9   -0.061274   -0.000053
   -2   -2    0    8    9    0.018575   -0.000008
   -2   -2    0    9    9    0.086466    0.000000
   -2   -2    0   10    9   -0.061730    0.000004
   -2   -2    0   11    9   -0.037210    0.000001
   -2   -2    0   12    9    0.066772   -0.000006
   -2   -2    0   13    9   -0.165357   -0.000012
   -2   -2    0   14    9   -0.007942   -0.000001
   -2   -2    0   15    9   -0.059253   -0.000001
   -2   -2    0   16    9    0.073171    0.000004
   -2   -2    0    1   10   -0.023503   -0.000004
   -2   -2    0    2   10   -0.124228   -0.000007
   -2   -2    0    3   10    0.082960    0.000001
   -2   -2    0    4   10    0.023843   -0.000001
   -2   -2    0    5   10    0.014093    0.000010
   -2   -2    0    6   10    0.064292    0.000004
   -2   -2    0    7   10   -0.003600   -0.000010
   -2   -2    0    8   10    0.007484   -0.000006
   -2   -2    0    9   10   -0.061730   -0.000004
   -2   -2    0   10   10   -0.319119    0.000000
   -2   -2    0   11   10   -0.081956   -0.000001
   -2   -2    0   12   10    0.053795   -0.000012
   -2   -2    0   13   10    0.065029    0.000002
   -2   -2    0   14   10    0.199603    0.000000
   -2   -2    0   15   10    0.059736   -0.000004
   -2   -2    0   16   10    0.031457   -0.000007
   -2   -2    0    1   11    0.000660   -0.000046
   -2   -2    0    2   11    0.010504    0.000039
   -2   -2    0    3   11   -0.086149    0.000131
   -2   -2    0    4   11   -0.008139   -0.000013
   -2   -2    0    5   11    0.046031    0.000065
   -2   -2    0    6   11    0.047323   -0.000008
   -2   -2    0    7   11    0.007972    0.000070
   -2   -2    0    8   11   -0.008183   -0.000016
   -2   -2    0    9   11   -0.037210   -0.000001
   -2   -2    0   10   11   -0.081956    0.000001
   -2   -2    0   11   11   -0.093589    0.000000
   -2   -2    0   12   11    0.089264   -0.000009
   -2   -2    0   13   11    0.134572   -0.000012
   -2   -2    0   14   11    0.063617   -0.000001
   -2   -2    0   15   11    0.047792   -0.000002
   -2   -2    0   16   11    0.130344    0.000003
   -2   -2    0    1   12   -0.031189   -0.000068
   -2   -2    0    2   12   -0.034644    0.000100
   -2   -2    0    3   12   -0.136001    0.000217
   -2   -2    0    4   12    0.003963   -0.000033
   -2   -2    0    5   12    0.014356    0.000136
   -2   -2    0    6   12   -0.031288   -0.000056
   -2   -2    0    7   12    0.004726   -0.000077
   -2   -2    0    8   12   -0.044333   -0.000037
   -2   -2    0    9   12    0.066772    0.000006
   -2   -2    0   10   12    0.053795    0.000012
   -2   -2    0   11   12    0.089264    0.000009
   -2   -2    0   12   12    0.195611   -0.000000
   -2   -2    0   13   12   -0.351043   -0.000031
   -2   -2    0   14   12   -0.049980   -0.000006
   -2   -2    0   15   12   -0.034672   -0.000005
   -2   -2    0   16   12    0.409714    0.000021
   -2   -2    0    1   13    0.021611    0.000066
   -2   -2    0    2   13   -0.008404   -0.000019
   -2   -2    0    3   13   -0.067761    0.000089
   -2   -2    0    4   13    0.013820    0.000019
   -2   -2    0    5   13    0.015296   -0.000024
   -2   -2    0    6   13   -0.000143   -0.000001
   -2   -2    0    7   13    0.033248   -0.000151
   -2   -2    0    8   13   -0.052056    0.000005
   -2   -2    0    9   13   -0.165357    0.000012
   -2   -2    0   10   13    0.065029   -0.000002
   -2   -2    0   11   13    0.134572    0.000012
   -2   -2    0   12   13   -0.351043    0.000031
   -2   -2    0   13   13    0.204695    0.000000
   -2   -2    0   14   13   -0.106410   -0.000002
   -2   -2    0   15   13   -0.036899    0.000007
   -2   -2    0   16   13    0.060201    0.000011
   -2   -2    0    1   14    0.000369    0.000000
   -2   -2    0    2   14    0.016178    0.000004
   -2   -2    0    3   14   -0.026383   -0.000004
   -2   -2    0    4   14   -0.013114    0.000001
   -2   -2    0    5   14    0.011700   -0.000001
   -2   -2    0    6   14   -0.012520   -0.000002
   -2   -2    0    7   14    0.028958    0.000004
   -2   -2    0    8   14    0.013378    0.000001
   -2   -2    0    9   14   -0.007942    0.000001
   -2   -2    0   10   14    0.199603   -0.000000
   -2   -2    0   11   14    0.063617    0.000001
   -2   -2    0   12   14   -0.049980    0.000006
   -2   -2    0   13   14   -0.106410    0.000002
   -2   -2    0   14   14   -0.165569    0.000000
   -2   -2    0   15   14   -0.003522    0.000002
   -2   -2    0   16   14   -0.001535    0.000002
   -2   -2    0    1   15   -0.009426   -0.000024
   -2   -2    0    2   15    0.010602    0.000031
   -2   -2    0    3   15   -0.072119    0.000110
   -2   -2    0    4   15    0.017477   -0.000011
   -2   -2    0    5   15    0.007643    0.000060
   -2   -2    0    6   15   -0.034674   -0.000016
   -2   -2    0    7   15    0.016617    0.000008
   -2   -2    0    8   15   -0.000785   -0.000015
   -2   -2    0    9   15   -0.059253    0.000001
   -2   -2    0   10   15    0.059736    0.000004
   -2   -2    0   11   15    0.047792    0.000002
   -2   -2    0   12   15   -0.034672    0.000005
   -2   -2    0   13   15   -0.036899   -0.000007
   -2   -2    0   14   15   -0.003522   -0.000002
   -2   -2    0   15   15    0.008823   -0.000000
   -2   -2    0   16   15    0.103434    0.000007
   -2   -2    0    1   16   -0.041017   -0.000077
   -2   -2    0    2   16   -0.017363    0.000062
   -2   -2    0    3   16   -0.037874    0.000044
   -2   -2    0    4   16    0.000110   -0.000025
   -2   -2    0    5   16    0.021863    0.000090
   -2   -2    0    6   16   -0.021502   -0.000014
   -2   -2    0    7   16   -0.002366    0.000113
   -2   -2    0    8   16   -0.008559   -0.000020
   -2   -2    0    9   16    0.073171   -0.000004
   -2   -2    0   10   16    0.031457    0.000007
   -2   -2    0   11   16    0.130344   -0.000003
   -2   -2    0   12   16    0.409714   -0.000021
   -2   -2    0   13   16    0.060201   -0.000011
   -2   -2    0   14   16   -0.001535   -0.000002
   -2   -2    0   15   16    0.103434   -0.000007
   -2   -2    0   16   16    0.206780   -0.000000
   -2   -1    0    1    1   -0.035891   -0.000001
   -2   -1    0    2    1   -0.012185    0.000045
   -2   -1    0    3    1   -0.033407    0.000034
   -2   -1    0    4    1    0.015503    0.000006
   -2   -1    0    5    1   -0.207414   -0.000019
   -2   -1    0    6    1    0.010319    0.000019
   -2   -1    0    7    1    0.010325    0.000160
   -2   -1    0    8    1    0.002796    0.000016
   -2   -1    0    9    1   -0.044157    0.000020
   -2   -1    0   10    1    0.046328    0.000010
   -2   -1    0   11    1    0.007938    0.000062
   -2   -1    0   12    1   -0.048639    0.000130
   -2   -1    0   13    1    0.009661   -0.000025
   -2   -1    0   14    1   -0.021666   -0.000000
   -2   -1    0   15    1   -0.000087    0.000056
   -2   -1    0   16    1   -0.019748    0.000085
   -2   -1    0    1    2   -0.008056    0.000014
   -2   -1    0    2    2    0.056793   -0.000000
   -2   -1    0    3    2    0.014352    0.000203
   -2   -1    0    4    2   -0.009919    0.000016
   -2   -1    0    5    2    0.072692    0.000030
   -2   -1    0    6    2    0.009789    0.000022
   -2   -1    0    7    2   -0.102122   -0.000109
   -2   -1    0    8    2   -0.057234   -0.000009
   -2   -1    0    9    2    0.090569   -0.000017
   -2   -1    0   10    2   -0.020966    0.000006
   -2   -1    0   11    2   -0.045267   -0.000013
   -2   -1    0   12    2    0.041503   -0.000050
   -2   -1    0   13    2   -0.007145    0.000014
   -2   -1    0   14    2    0.008342   -0.000004
   -2   -1    0   15    2   -0.016646   -0.000012
   -2   -1    0   16    2    0.008703   -0.000029
   -2   -1    0    1    3   -0.034698    0.000323
   -2   -1    0    2    3    0.012867   -0.000081
   -2   -1    0    3    3    0.004877   -0.000003
   -2   -1    0    4    3    0.159792    0.000101
   -2   -1    0    5    3   -0.021850   -0.000179
   -2   -1    0    6    3    0.034752    0.000147
   -2   -1    0    7    3   -0.108649    0.000011
   -2   -1    0    8    3    0.011445    0.000062
   -2   -1    0    9    3    0.005820   -0.000043
   -2   -1    0   10    3   -0.053404   -0.000011
   -2   -1    0   11    3   -0.038227    0.000085
   -2   -1    0   12    3   -0.013335   -0.000043
   -2   -1    0   13    3   -0.080396   -0.000139
   -2   -1    0   14    3    0.036898    0.000003
   -2   -1    0   15    3    0.012745    0.000023
   -2   -1    0   16    3    0.032256    0.000120
   -2   -1    0    1    4   -0.000571    0.000010
   -2   -1    0    2    4   -0.016906    0.000009
   -2   -1    0    3    4    0.043311    0.000006
   -2   -1    0    4    4    0.020233    0.000003
   -2   -1    0    5    4   -0.009422   -0.000017
   -2   -1    0    6    4    0.077128    0.000023
   -2   -1    0    7    4    0.024065    0.000045
   -2   -1    0    8    4    0.134700    0.000011
   -2   -1    0    9    4    0.009636    0.000004
   -2   -1    0   10    4    0.040143    0.000005
   -2   -1    0   11    4    0.013036    0.000026
   -2   -1    0   12    4   -0.024501    0.000045
   -2   -1    0   13    4    0.005603   -0.000011
   -2   -1    0   14    4    0.000784   -0.000001
   -2   -1    0   15    4   -0.026648    0.000020
   -2   -1    0   16    4    0.001400    0.000036
   -2   -1    0    1    5   -0.226209    0.000014
   -2   -1    0    2    5    0.035141    0.000006
   -2   -1    0    3    5   -0.020835    0.000082
   -2   -1    0    4    5   -0.096214    0.000000
   -2   -1    0    5    5   -0.032282   -0.000002
   -2   -1    0    6    5   -0.047627    0.000008
   -2   -1    0    7    5    0.050619    0.000022
   -2   -1    0    8    5    0.004958    0.000002
   -2   -1    0    9    5   -0.011343   -0.000024
   -2   -1    0   10    5    0.046424    0.000009
   -2   -1    0   11    5    0.051654   -0.000041
   -2   -1    0   12    5   -0.009769   -0.000096
   -2   -1    0   13    5    0.025496    0.000005
   -2   -1    0   14    5   -0.024705   -0.000010
   -2   -1    0   15    5    0.017665   -0.000026
   -2   -1    0   16    5   -0.006696   -0.000062
   -2   -1    0    1    6   -0.004090    0.000028
   -2   -1    0    2    6   -0.055509   -0.000012
   -2   -1    0    3    6    0.055909   -0.000103
   -2   -1    0    4    6   -0.024125    0.000010
   -2   -1    0    5    6    0.009382    0.000014
   -2   -1    0    6    6    0.062587    0.000011
   -2   -1    0    7    6   -0.201298    0.000202
   -2   -1    0    8    6    0.026936    0.000007
   -2   -1    0    9    6    0.077407    0.000030
   -2   -1    0   10    6   -0.092768   -0.000000
   -2   -1    0   11    6    0.046769    0.000028
   -2   -1    0   12    6    0.028813    0.000094
   -2   -1    0   13    6    0.033016   -0.000003
   -2   -1    0   14    6   -0.018694    0.000003
   -2   -1    0   15    6    0.025606    0.000031
   -2   -1    0   16    6   -0.013915    0.000044
   -2   -1    0    1    7    0.034445   -0.000126
   -2   -1    0    2    7   -0.001061    0.000177
   -2   -1    0    3    7   -0.064547    0.000010
   -2   -1    0    4    7    0.013186   -0.000053
   -2   -1    0    5    7    0.025211    0.000289
   -2   -1    0    6    7    0.023229   -0.000044
   -2   -1    0    7    7    0.027120   -0.000014
   -2   -1    0    8    7    0.055237   -0.000079
   -2   -1    0    9    7   -0.011707   -0.000041
   -2   -1    0   10    7    0.005050    0.000005
   -2   -1    0   11    7    0.033440   -0.000131
   -2   -1    0   12    7   -0.018465   -0.000220
